m,corr,a,wtrig,sigmal,gammanull,alpha,cl,sigma,sigmaw,l_i,u_i,gamma,u_noi,l_noi
1.4000000000000001,0.8,1,-0.25,1,0,0.25,0.1,1,1,0.4377894244097655,0.5134963524060849,0,0.5134963524060849,0.4377894252538681
1.4000000000000001,0.8,1,-0.25,1,0,0.5,0.1,1,1,0.5994775432811287,0.44652858148799146,0,0.44652858148799146,0.599477543702263
1.4000000000000001,0.8,1,-0.25,1,0,0.75,0.1,1,1,0.7854231205951958,0.40375796068446135,0.196382077553163,0.4015948283871958,0.7455823086202145
1.4000000000000001,0.8,1,-0.5,-1,0,0.25,0.1,1,1,1.6881800395365152,0.510392480448378,0.13748792902485374,0.509323378293428,1.7107624486088748
1.4000000000000001,0.8,1,-0.5,-1,0,0.5,0.1,1,1,2.1451476301566585,0.6013409119708478,0,0.6013409119708479,2.145147606730461
1.4000000000000001,0.8,1,-0.5,-1,0,0.75,0.1,1,1,3.0031085115339704,0.7381624947810713,0,0.7381624947810713,3.003108486533165
1.4000000000000001,0.8,1,-0.5,-0.8,0,0.25,0.1,1,1,1.6750584153499752,0.4941151621939403,0.21549993073257767,0.49136555755182926,1.7093131616711612
1.4000000000000001,0.8,1,-0.5,-0.8,0,0.5,0.1,1,1,2.155102403524737,0.5880110104559703,0.07972151678342672,0.5876989223430344,2.166402548536278
1.4000000000000001,0.8,1,-0.5,-0.8,0,0.75,0.1,1,1,3.0329867690783088,0.7313043144354322,0,0.7313043144354322,3.0329868168145215
1.4000000000000001,0.8,1,-0.5,-0.6,0,0.25,0.1,1,1,1.6392750285945925,0.47408709838476265,0.30672495587219395,0.46819968949832724,1.685006424782861
1.4000000000000001,0.8,1,-0.5,-0.6,0,0.5,0.1,1,1,2.1499486589175065,0.5699702747466286,0.18172112965818604,0.5682576184547269,2.1735063791275024
1.4000000000000001,0.8,1,-0.5,-0.6,0,0.75,0.1,1,1,3.0540981502346893,0.7201814590529609,0.04668611480071054,0.720107326757332,3.058774381875992
1.4000000000000001,0.8,1,-0.5,-0.3999999999999999,0,0.25,0.1,1,1,1.5629818767971682,0.4501054729567721,0.41075184723859276,0.43883239287427916,1.6164704636048997
1.4000000000000001,0.8,1,-0.5,-0.3999999999999999,0,0.5,0.1,1,1,2.1167795571592105,0.545292457892089,0.30389805059451164,0.540148748579543,2.149944201109351
1.4000000000000001,0.8,1,-0.5,-0.3999999999999999,0,0.75,0.1,1,1,3.051190703355324,0.7027820398067207,0.1910315787963006,0.7014495430235979,3.0674390345811084
1.4000000000000001,0.8,1,-0.5,-0.19999999999999996,0,0.25,0.1,1,1,1.4134076218244982,0.42400172038957407,0.5190446327272055,0.4046671912608254,1.4607892855692175
1.4000000000000001,0.8,1,-0.5,-0.19999999999999996,0,0.5,0.1,1,1,2.0297471497778012,0.5117302449089913,0.44607411592842294,0.4996012978499407,2.061946331005371
1.4000000000000001,0.8,1,-0.5,-0.19999999999999996,0,0.75,0.1,1,1,3.0086777914225076,0.675161062924578,0.3725863754048751,0.6695369967786309,3.029570049233495
1.4000000000000001,0.8,1,-0.5,0,0,0.25,0.1,1,1,1.1359969216255235,0.40408903726559714,0.5941108679627299,0.37738111708905336,1.135996919125319
1.4000000000000001,0.8,1,-0.5,0,0,0.5,0.1,1,1,1.8420157447139194,0.4685936701420124,0.594110814972761,0.4447767600216948,1.8420157432556141
1.4000000000000001,0.8,1,-0.5,0,0,0.75,0.1,1,1,2.878889610328257,0.6305190036817745,0.5941108887051405,0.61395936713618,2.8788896203041077
1.4000000000000001,0.8,1,-0.5,0.20000000000000018,0,0.25,0.1,1,1,0.715780835267333,0.4103115886420558,0.5214792724863025,0.39123547438088224,0.6157361790537834
1.4000000000000001,0.8,1,-0.5,0.20000000000000018,0,0.5,0.1,1,1,1.4916955254879876,0.4238713145387631,0.6879899286663801,0.38984812882689535,1.3937378823757187
1.4000000000000001,0.8,1,-0.5,0.20000000000000018,0,0.75,0.1,1,1,2.5702711215886542,0.5606333154373556,0.8295319764310005,0.5220428875210914,2.4771417826414104
1.4000000000000001,0.8,1,-0.5,0.40000000000000013,0,0.25,0.1,1,1,0.4538716554273176,0.44462623321833405,0.290730318718992,0.4396940339300177,0.39326758310198745
1.4000000000000001,0.8,1,-0.5,0.40000000000000013,0,0.5,0.1,1,1,1.0351910239520565,0.4022278436845379,0.6097825698875249,0.37757065991713407,0.8663849681615833
1.4000000000000001,0.8,1,-0.5,0.40000000000000013,0,0.75,0.1,1,1,1.9796215301871491,0.47193663715026785,0.9517872848320853,0.4153894470680384,1.6983421444892888
1.4000000000000001,0.8,1,-0.5,0.6000000000000001,0,0.25,0.1,1,1,0.4073111615180974,0.4757879111467366,0.12740551372092318,0.47491382075783395,0.3855265825986862
1.4000000000000001,0.8,1,-0.5,0.6000000000000001,0,0.5,0.1,1,1,0.7576909151024267,0.4118808293329678,0.42218785193755864,0.4012096469158572,0.6549483761501044
1.4000000000000001,0.8,1,-0.5,0.6000000000000001,0,0.75,0.1,1,1,1.3095027655543758,0.41274276991026904,0.7927905448716086,0.37554499064440094,1.0405602902173992
1.4000000000000001,0.8,1,-0.5,0.8,0,0.25,0.1,1,1,0.4134764637860237,0.49779480742465704,0.02587346186916152,0.4977603618205996,0.4095121920108795
1.4000000000000001,0.8,1,-0.5,0.8,0,0.5,0.1,1,1,0.660693640965774,0.43073418074443837,0.27810839933472753,0.4263295313702394,0.6056482009562384
1.4000000000000001,0.8,1,-0.5,0.8,0,0.75,0.1,1,1,0.961769280377863,0.40237438393590724,0.5596105710291377,0.38442313838501324,0.8160680011069645
1.4000000000000001,0.8,1,-0.5,1,0,0.25,0.1,1,1,0.437789425265648,0.5134963524060849,0,0.5134963524060849,0.4377894252538681
1.4000000000000001,0.8,1,-0.5,1,0,0.5,0.1,1,1,0.6301875286655589,0.44831320875593944,0.1799716866380826,0.44652858148799146,0.599477543702263
1.4000000000000001,0.8,1,-0.5,1,0,0.75,0.1,1,1,0.8286339286179114,0.4107362045802501,0.4020571945621818,0.4015948283871958,0.7455823086202145
1.4000000000000001,0.8,1,-0.75,-1,0,0.25,0.1,1,1,1.681960544178225,0.5110669940044684,0.18544926168712422,0.509323378293428,1.7107624486088748
1.4000000000000001,0.8,1,-0.75,-1,0,0.5,0.1,1,1,2.1402553216575266,0.6013920643249465,0.03499158581155525,0.6013409119708479,2.145147606730461
1.4000000000000001,0.8,1,-0.75,-1,0,0.75,0.1,1,1,3.0031085040406813,0.7381624947810712,0,0.7381624947810713,3.003108486533165
1.4000000000000001,0.8,1,-0.75,-0.8,0,0.25,0.1,1,1,1.669120932501746,0.4951499578155935,0.26626344858909207,0.49136555755182926,1.7093131616711612
1.4000000000000001,0.8,1,-0.75,-0.8,0,0.5,0.1,1,1,2.1498788049456117,0.5883702139979983,0.12376122184240991,0.5876989223430344,2.166402548536278
1.4000000000000001,0.8,1,-0.75,-0.8,0,0.75,0.1,1,1,3.032986807870838,0.7313043144354322,5.03161295242034e-16,0.7313043144354322,3.0329868168145215
1.4000000000000001,0.8,1,-0.75,-0.6,0,0.25,0.1,1,1,1.633755400763964,0.4755719097718154,0.36026385777621933,0.46819968949832724,1.685006424782861
1.4000000000000001,0.8,1,-0.75,-0.6,0,0.5,0.1,1,1,2.1452718308278014,0.5707233493795031,0.22992797193601228,0.5682576184547269,2.1735063791275024
1.4000000000000001,0.8,1,-0.75,-0.6,0,0.75,0.1,1,1,3.050466589936051,0.7203436291823011,0.08834554157557754,0.720107326757332,3.058774381875992
1.4000000000000001,0.8,1,-0.75,-0.3999999999999999,0,0.25,0.1,1,1,1.5581911510825113,0.4521468503011692,0.46673647857539796,0.43883239287427916,1.6164704636048997
1.4000000000000001,0.8,1,-0.75,-0.3999999999999999,0,0.5,0.1,1,1,2.1128868644970473,0.546563165958678,0.356236722555662,0.540148748579543,2.149944201109351
1.4000000000000001,0.8,1,-0.75,-0.3999999999999999,0,0.75,0.1,1,1,3.048199356300632,0.703325429560292,0.23894108716992754,0.7014495430235979,3.0674390345811084
1.4000000000000001,0.8,1,-0.75,-0.19999999999999996,0,0.25,0.1,1,1,1.4100894012535647,0.42667634967207757,0.5766833796916305,0.4046671912608254,1.4607892855692175
1.4000000000000001,0.8,1,-0.75,-0.19999999999999996,0,0.5,0.1,1,1,2.0271830892756815,0.5136893464866779,0.5019831712207713,0.4996012978499407,2.061946331005371
1.4000000000000001,0.8,1,-0.75,-0.19999999999999996,0,0.75,0.1,1,1,3.006717582688129,0.6762591190021228,0.426495332645763,0.6695369967786309,3.029570049233495
1.4000000000000001,0.8,1,-0.75,0,0,0.25,0.1,1,1,1.1359969394481786,0.4072425420824957,0.6523703741389287,0.37738111708905336,1.135996919125319
1.4000000000000001,0.8,1,-0.75,0,0,0.5,0.1,1,1,1.842015760319955,0.4714058225032444,0.6523703810255056,0.4447767600216948,1.8420157432556141
1.4000000000000001,0.8,1,-0.75,0,0,0.75,0.1,1,1,2.878889662790877,0.6324742623940752,0.6523703965805205,0.61395936713618,2.8788896203041077
1.4000000000000001,0.8,1,-0.75,0.20000000000000018,0,0.25,0.1,1,1,0.722528054283294,0.41306599609196754,0.5806642834598944,0.39123547438088224,0.6157361790537834
1.4000000000000001,0.8,1,-0.75,0.20000000000000018,0,0.5,0.1,1,1,1.49662580245118,0.4273910375672449,0.7478760314611067,0.38984812882689535,1.3937378823757187
1.4000000000000001,0.8,1,-0.75,0.20000000000000018,0,0.75,0.1,1,1,2.5741078627058105,0.5638496751020843,0.8889688886416012,0.5220428875210914,2.4771417826414104
1.4000000000000001,0.8,1,-0.75,0.40000000000000013,0,0.25,0.1,1,1,0.46253807630284144,0.4461290317582528,0.3484034746077069,0.4396940339300177,0.39326758310198745
1.4000000000000001,0.8,1,-0.75,0.40000000000000013,0,0.5,0.1,1,1,1.0458917815466338,0.4054846933265235,0.672979211983247,0.37757065991713407,0.8663849681615833
1.4000000000000001,0.8,1,-0.75,0.40000000000000013,0,0.75,0.1,1,1,1.989734199874764,0.4763418686484621,1.0125627614876695,0.4153894470680384,1.6983421444892888
1.4000000000000001,0.8,1,-0.75,0.6000000000000001,0,0.25,0.1,1,1,0.41463185776321776,0.47647490364410305,0.17971582896319363,0.47491382075783395,0.3855265825986862
1.4000000000000001,0.8,1,-0.75,0.6000000000000001,0,0.5,0.1,1,1,0.7682385023500466,0.41413898612413574,0.4853591666548521,0.4012096469158572,0.6549483761501044
1.4000000000000001,0.8,1,-0.75,0.6000000000000001,0,0.75,0.1,1,1,1.3241751742328685,0.4168801178997132,0.8609394107201165,0.37554499064440094,1.0405602902173992
1.4000000000000001,0.8,1,-0.75,0.8,0,0.25,0.1,1,1,0.420130891906512,0.49800874572859843,0.07360557034545688,0.4977603618205996,0.4095121920108795
1.4000000000000001,0.8,1,-0.75,0.8,0,0.5,0.1,1,1,0.6693621988072875,0.4322185560876785,0.3376589189205271,0.4263295313702394,0.6056482009562384
1.4000000000000001,0.8,1,-0.75,0.8,0,0.75,0.1,1,1,0.973989712398246,0.4053867726511084,0.6286157297743356,0.38442313838501324,0.8160680011069645
1.4000000000000001,0.8,1,-0.75,1,0,0.25,0.1,1,1,0.4377894105809702,0.5134963524060849,0,0.5134963524060849,0.4377894252538681
1.4000000000000001,0.8,1,-0.75,1,0,0.5,0.1,1,1,0.6376424439159002,0.4492886264875154,0.2358430090808,0.44652858148799146,0.599477543702263
1.4000000000000001,0.8,1,-0.75,1,0,0.75,0.1,1,1,0.8381575287295326,0.4129037420377821,0.4675636056575329,0.4015948283871958,0.7455823086202145
1.4000000000000001,0.8,1,-1,-1,0,0.25,0.1,1,1,1.6720845607397665,0.5129183137317037,0.2926962564259302,0.509323378293428,1.7107624486088748
1.4000000000000001,0.8,1,-1,-1,0,0.5,0.1,1,1,2.128816908483902,0.6019986853476744,0.13874179913232143,0.6013409119708479,2.145147606730461
1.4000000000000001,0.8,1,-1,-1,0,0.75,0.1,1,1,3.00310850005573,0.7381624947810712,0,0.7381624947810713,3.003108486533165
1.4000000000000001,0.8,1,-1,-0.8,0,0.25,0.1,1,1,1.6610640262276961,0.49754999381556203,0.3735310643657105,0.49136555755182926,1.7093131616711612
1.4000000000000001,0.8,1,-1,-0.8,0,0.5,0.1,1,1,2.140622277796708,0.5895723285668628,0.22814145052962495,0.5876989223430344,2.166402548536278
1.4000000000000001,0.8,1,-1,-0.8,0,0.75,0.1,1,1,3.0272399833773393,0.7314141619900966,0.06875105979445308,0.7313043144354322,3.0329868168145215
1.4000000000000001,0.8,1,-1,-0.6,0,0.25,0.1,1,1,1.62766397678744,0.47855876113038637,0.4677109334548669,0.46819968949832724,1.685006424782861
1.4000000000000001,0.8,1,-1,-0.6,0,0.5,0.1,1,1,2.1384289154185723,0.5725802279849915,0.3350834896522622,0.5682576184547269,2.1735063791275024
1.4000000000000001,0.8,1,-1,-0.6,0,0.75,0.1,1,1,3.0436680801969493,0.72100767396183,0.19074792717864592,0.720107326757332,3.058774381875992
1.4000000000000001,0.8,1,-1,-0.3999999999999999,0,0.25,0.1,1,1,1.5541105169248688,0.4557351529719834,0.5745666965571472,0.43883239287427916,1.6164704636048997
1.4000000000000001,0.8,1,-1,-0.3999999999999999,0,0.5,0.1,1,1,2.1085473411084377,0.5491264915088151,0.4623907949451267,0.540148748579543,2.149944201109351
1.4000000000000001,0.8,1,-1,-0.3999999999999999,0,0.75,0.1,1,1,3.0439035868134674,0.7046387283329659,0.34321559375208865,0.7014495430235979,3.0674390345811084
1.4000000000000001,0.8,1,-1,-0.19999999999999996,0,0.25,0.1,1,1,1.4079557110088046,0.43082319537778396,0.6850639186489185,0.4046671912608254,1.4607892855692175
1.4000000000000001,0.8,1,-1,-0.19999999999999996,0,0.5,0.1,1,1,2.025187479340746,0.5169899024661848,0.6094031655671964,0.4996012978499407,2.061946331005371
1.4000000000000001,0.8,1,-1,-0.19999999999999996,0,0.75,0.1,1,1,3.004873087544093,0.678281386067095,0.5329358801954108,0.6695369967786309,3.029570049233495
1.4000000000000001,0.8,1,-1,0,0,0.25,0.1,1,1,1.1359969258986677,0.4117528491762566,0.7612148234834507,0.37738111708905336,1.135996919125319
1.4000000000000001,0.8,1,-1,0,0,0.5,0.1,1,1,1.8420157295424808,0.47542790950803776,0.7612148126278522,0.4447767600216948,1.8420157432556141
1.4000000000000001,0.8,1,-1,0,0,0.75,0.1,1,1,2.8788896375014748,0.6352707754017518,0.7612147268826261,0.61395936713618,2.8788896203041077
1.4000000000000001,0.8,1,-1,0.20000000000000018,0,0.25,0.1,1,1,0.7267781360944053,0.4173254145570803,0.6900296075361907,0.39123547438088224,0.6157361790537834
1.4000000000000001,0.8,1,-1,0.20000000000000018,0,0.5,0.1,1,1,1.4987663926922783,0.4319736025541901,0.8579984776405521,0.38984812882689535,1.3937378823757187
1.4000000000000001,0.8,1,-1,0.20000000000000018,0,0.75,0.1,1,1,2.575558159786842,0.5675498563697339,1.0001087477747816,0.5220428875210914,2.4771417826414104
1.4000000000000001,0.8,1,-1,0.40000000000000013,0,0.25,0.1,1,1,0.47223256003454445,0.4492364721302385,0.460904487942472,0.4396940339300177,0.39326758310198745
1.4000000000000001,0.8,1,-1,0.40000000000000013,0,0.5,0.1,1,1,1.051276007535065,0.41006596412883367,0.7844347018506159,0.37757065991713407,0.8663849681615833
1.4000000000000001,0.8,1,-1,0.40000000000000013,0,0.75,0.1,1,1,1.99395593565249,0.4809966978388954,1.1257565847195679,0.4153894470680384,1.6983421444892888
1.4000000000000001,0.8,1,-1,0.6000000000000001,0,0.25,0.1,1,1,0.42624106369063436,0.47844364636551123,0.29441964633808926,0.47491382075783395,0.3855265825986862
1.4000000000000001,0.8,1,-1,0.6000000000000001,0,0.5,0.1,1,1,0.7766787277449149,0.41806275591827696,0.598894553827644,0.4012096469158572,0.6549483761501044
1.4000000000000001,0.8,1,-1,0.6000000000000001,0,0.75,0.1,1,1,1.3297439330592598,0.4217774168390099,0.9751134335846124,0.37554499064440094,1.0405602902173992
1.4000000000000001,0.8,1,-1,0.8,0,0.25,0.1,1,1,0.4326856341964257,0.4991372062025663,0.18929501683858102,0.4977603618205996,0.4095121920108795
1.4000000000000001,0.8,1,-1,0.8,0,0.5,0.1,1,1,0.679264167059311,0.4353544781003166,0.45289509290067875,0.4263295313702394,0.6056482009562384
1.4000000000000001,0.8,1,-1,0.8,0,0.75,0.1,1,1,0.9807949238639788,0.4098540170190247,0.743510549390162,0.38442313838501324,0.8160680011069645
1.4000000000000001,0.8,1,-1,1,0,0.25,0.1,1,1,0.45097822758308154,0.5139925399393054,0.11597053806002042,0.5134963524060849,0.4377894252538681
1.4000000000000001,0.8,1,-1,1,0,0.5,0.1,1,1,0.6482025387531228,0.45174508436134037,0.3521319164307485,0.44652858148799146,0.599477543702263
1.4000000000000001,0.8,1,-1,1,0,0.75,0.1,1,1,0.8460961318389213,0.41676936066662124,0.5835916571824219,0.4015948283871958,0.7455823086202145
1.4000000000000001,0.8,1.5,0,-1,0,0.25,0.1,1,1,1.8329491806218021,0.6166641764992821,0.06569532011907891,0.6163034964070538,1.8449041247364706
1.4000000000000001,0.8,1.5,0,-1,0,0.5,0.1,1,1,2.248290864399779,0.7292238910186345,0,0.7292238910186345,2.2482908368110657
1.4000000000000001,0.8,1.5,0,-1,0,0.75,0.1,1,1,3.061754276334623,0.8606974252701798,0,0.8606974252701798,3.0617542266845703
1.4000000000000001,0.8,1.5,0,-0.8,0,0.25,0.1,1,1,1.8267423669740948,0.5860125384174812,0.15338621377275163,0.5839041078201958,1.8533544912934303
1.4000000000000001,0.8,1.5,0,-0.8,0,0.5,0.1,1,1,2.273252852003632,0.708250749241002,0.03274585648983025,0.7081800029476166,2.2786830365657806
1.4000000000000001,0.8,1.5,0,-0.8,0,0.75,0.1,1,1,3.102766097868037,0.8522558044474211,0,0.8522558044474211,3.102766096344206
1.4000000000000001,0.8,1.5,0,-0.6,0,0.25,0.1,1,1,1.794846875251216,0.5450730390587868,0.2597204024129807,0.5384798486222984,1.8364421799778943
1.4000000000000001,0.8,1.5,0,-0.6,0,0.5,0.1,1,1,2.2706462127009197,0.6777887020312577,0.14586622058108406,0.6762596671473632,2.292425200343132
1.4000000000000001,0.8,1.5,0,-0.6,0,0.75,0.1,1,1,3.1364343234282925,0.8379503782772092,0.014856798294871054,0.837942076896538,3.138308919966221
1.4000000000000001,0.8,1.5,0,-0.3999999999999999,0,0.25,0.1,1,1,1.7129334831477963,0.49061202708366763,0.3873397137273734,0.47430975379516527,1.7664143755014559
1.4000000000000001,0.8,1.5,0,-0.3999999999999999,0,0.5,0.1,1,1,2.231964193415332,0.6325672107502662,0.28610218699295403,0.6259610008494952,2.267413154244423
1.4000000000000001,0.8,1.5,0,-0.3999999999999999,0,0.75,0.1,1,1,3.1327674086450954,0.8136956129341324,0.1727224414209542,0.8124381418258144,3.1507463231682773
1.4000000000000001,0.8,1.5,0,-0.19999999999999996,0,0.25,0.1,1,1,1.5299030864679835,0.42321018731107723,0.5303230018486688,0.3887743805421194,1.58152581192553
1.4000000000000001,0.8,1.5,0,-0.19999999999999996,0,0.5,0.1,1,1,2.117316674469329,0.5642766108874937,0.4561992745242266,0.5446836027494435,2.1545706652104823
1.4000000000000001,0.8,1.5,0,-0.19999999999999996,0,0.75,0.1,1,1,3.0730273071022376,0.770981436437111,0.37799744950999103,0.7637941213266795,3.098262622930633
1.4000000000000001,0.8,1.5,0,0,0,0.25,0.1,1,1,1.1359968975036825,0.3668537507622602,0.6367354210560523,0.31240857091840096,1.1359969191325188
1.4000000000000001,0.8,1.5,0,0,0,0.5,0.1,1,1,1.8420157527556174,0.46682219708012895,0.6367354320255862,0.4209734513856314,1.8420157432556141
1.4000000000000001,0.8,1.5,0,0,0,0.75,0.1,1,1,2.8788896023763715,0.6908849608733119,0.6367353846725656,0.6643037027233096,2.8788896203045855
1.4000000000000001,0.8,1.5,0,0.20000000000000018,0,0.25,0.1,1,1,0.4404261428040309,0.41193529191897893,0.4410050800261873,0.3904333415247348,0.31860822811722794
1.4000000000000001,0.8,1.5,0,0.20000000000000018,0,0.5,0.1,1,1,1.2665548768431476,0.3733739555548546,0.7010436937736215,0.31134090896829897,1.1280581502796854
1.4000000000000001,0.8,1.5,0,0.20000000000000018,0,0.75,0.1,1,1,2.3785028472261804,0.5447621616136231,0.8936770291025574,0.471520067932105,2.2541573643684387
1.4000000000000001,0.8,1.5,0,0.40000000000000013,0,0.25,0.1,1,1,0.24449668609458877,0.5219683811350643,0.09449988996943191,0.5211795736321398,0.22773899324238267
1.4000000000000001,0.8,1.5,0,0.40000000000000013,0,0.5,0.1,1,1,0.6294115301210158,0.39003879222891774,0.4184419373125125,0.3715734891947381,0.4978702031037245
1.4000000000000001,0.8,1.5,0,0.40000000000000013,0,0.75,0.1,1,1,1.4154564030733328,0.38412216269277266,0.8379158871780681,0.3099202481900516,1.0828401744352054
1.4000000000000001,0.8,1.5,0,0.6000000000000001,0,0.25,0.1,1,1,0.27128872379117797,0.5835548804473454,0,0.5835548804473454,0.2712887190282345
1.4000000000000001,0.8,1.5,0,0.6000000000000001,0,0.5,0.1,1,1,0.4731401054149004,0.45817638911878716,0.1787595170122881,0.45509939360273016,0.4331895932555195
1.4000000000000001,0.8,1.5,0,0.6000000000000001,0,0.75,0.1,1,1,0.7623532132488304,0.3769850586116758,0.44229504377939144,0.35762277032554535,0.6186584359966218
1.4000000000000001,0.8,1.5,0,0.8,0,0.25,0.1,1,1,0.31701365558467054,0.6187430046689117,0,0.6187430046689117,0.3170136660337448
1.4000000000000001,0.8,1.5,0,0.8,0,0.5,0.1,1,1,0.45963319710801437,0.509193174717037,0.05522120049342737,0.5089166323745918,0.4494228363035721
1.4000000000000001,0.8,1.5,0,0.8,0,0.75,0.1,1,1,0.6188540402758587,0.42432869276320745,0.23153860450764535,0.4191134514890508,0.5642347037637373
1.4000000000000001,0.8,1.5,0,1,0,0.25,0.1,1,1,0.35794935499226077,0.6413285220669456,0,0.6413285220669456,0.3579493500292301
1.4000000000000001,0.8,1.5,0,1,0,0.5,0.1,1,1,0.4759554559660554,0.5452239378987612,0,0.5452239378987612,0.47595546022057533
1.4000000000000001,0.8,1.5,0,1,0,0.75,0.1,1,1,0.5898106376371144,0.46589870462123306,0.11953779743137763,0.4645503611154864,0.5665848217904618
1.4000000000000001,0.8,1.5,-0.25,-1,0,0.25,0.1,1,1,1.8120688016204511,0.6188918406645995,0.1630084650313636,0.6163034964070538,1.8449041247364706
1.4000000000000001,0.8,1.5,-0.25,-1,0,0.5,0.1,1,1,2.2399522922496105,0.7293575687389541,0.04323846067323259,0.7292238910186345,2.2482908368110657
1.4000000000000001,0.8,1.5,-0.25,-1,0,0.75,0.1,1,1,3.0617542280790144,0.8606974252701798,0,0.8606974252701798,3.0617542266845703
1.4000000000000001,0.8,1.5,-0.25,-0.8,0,0.25,0.1,1,1,1.8058845339693101,0.5901890362032878,0.24424987637021012,0.5839041078201958,1.8533544912934303
1.4000000000000001,0.8,1.5,-0.25,-0.8,0,0.5,0.1,1,1,2.255147570471912,0.7094547176094738,0.12879906600148508,0.7081800029476166,2.2786830365657806
1.4000000000000001,0.8,1.5,-0.25,-0.8,0,0.75,0.1,1,1,3.102766019583558,0.8522558044474212,5.674121815250323e-16,0.8522558044474211,3.102766096344206
1.4000000000000001,0.8,1.5,-0.25,-0.6,0,0.25,0.1,1,1,1.7741123235739948,0.5520868589862835,0.3423551553319582,0.5384798486222984,1.8364421799778943
1.4000000000000001,0.8,1.5,-0.25,-0.6,0,0.5,0.1,1,1,2.253364869937331,0.6808917838262231,0.23394105323656444,0.6762596671473632,2.292425200343132
1.4000000000000001,0.8,1.5,-0.25,-0.6,0,0.75,0.1,1,1,3.1231332208119973,0.8384691303174349,0.1097161498152864,0.837942076896538,3.138308919966221
1.4000000000000001,0.8,1.5,-0.25,-0.3999999999999999,0,0.25,0.1,1,1,1.6930316600159172,0.5018879066484978,0.45940426021162745,0.47430975379516527,1.7664143755014559
1.4000000000000001,0.8,1.5,-0.25,-0.3999999999999999,0,0.5,0.1,1,1,2.216088306269249,0.6386994124558137,0.3635781645989221,0.6259610008494952,2.267413154244423
1.4000000000000001,0.8,1.5,-0.25,-0.3999999999999999,0,0.75,0.1,1,1,3.1208177557499677,0.8157272040699032,0.25687681845302196,0.8124381418258144,3.1507463231682773
1.4000000000000001,0.8,1.5,-0.25,-0.19999999999999996,0,0.25,0.1,1,1,1.513932625627501,0.4406381752008385,0.5893442436800826,0.3887743805421194,1.58152581192553
1.4000000000000001,0.8,1.5,-0.25,-0.19999999999999996,0,0.5,0.1,1,1,2.1051402693941,0.5755513239680558,0.5198237396127703,0.5446836027494435,2.1545706652104823
1.4000000000000001,0.8,1.5,-0.25,-0.19999999999999996,0,0.75,0.1,1,1,3.0639451381919485,0.775908622469677,0.4469056948488127,0.7637941213266795,3.098262622930633
1.4000000000000001,0.8,1.5,-0.25,0,0,0.25,0.1,1,1,1.1359969221775812,0.3900672827207715,0.6850089957936996,0.31240857091840096,1.1359969191325188
1.4000000000000001,0.8,1.5,-0.25,0,0,0.5,0.1,1,1,1.8420157581500503,0.48637050836294893,0.6850090061860689,0.4209734513856314,1.8420157432556141
1.4000000000000001,0.8,1.5,-0.25,0,0,0.75,0.1,1,1,2.8788896016691163,0.7022182852802129,0.6850090081455462,0.6643037027233096,2.8788896203045855
1.4000000000000001,0.8,1.5,-0.25,0.20000000000000018,0,0.25,0.1,1,1,0.48263703067730357,0.4269621979369383,0.5230526590399937,0.3904333415247348,0.31860822811722794
1.4000000000000001,0.8,1.5,-0.25,0.20000000000000018,0,0.5,0.1,1,1,1.3023653316079917,0.39911125858730667,0.751297289891379,0.31134090896829897,1.1280581502796854
1.4000000000000001,0.8,1.5,-0.25,0.20000000000000018,0,0.75,0.1,1,1,2.4097157653142385,0.5695035872572111,0.9245064401935145,0.471520067932105,2.2541573643684387
1.4000000000000001,0.8,1.5,-0.25,0.40000000000000013,0,0.25,0.1,1,1,0.269494607302307,0.5256494096353077,0.20851047765460787,0.5211795736321398,0.22773899324238267
1.4000000000000001,0.8,1.5,-0.25,0.40000000000000013,0,0.5,0.1,1,1,0.6838815628208179,0.4051155710040893,0.5166739937442998,0.3715734891947381,0.4978702031037245
1.4000000000000001,0.8,1.5,-0.25,0.40000000000000013,0,0.75,0.1,1,1,1.5064104045306816,0.41591094029892683,0.906324681185255,0.3099202481900516,1.0828401744352054
1.4000000000000001,0.8,1.5,-0.25,0.6000000000000001,0,0.25,0.1,1,1,0.28291143331471974,0.5839915189193937,0.0686575391118521,0.5835548804473454,0.2712887190282345
1.4000000000000001,0.8,1.5,-0.25,0.6000000000000001,0,0.5,0.1,1,1,0.5065876699532486,0.4646731419401694,0.2919124888036315,0.45509939360273016,0.4331895932555195
1.4000000000000001,0.8,1.5,-0.25,0.6000000000000001,0,0.75,0.1,1,1,0.8265989279969903,0.3935426076454777,0.5556454637930053,0.35762277032554535,0.6186584359966218
1.4000000000000001,0.8,1.5,-0.25,0.8,0,0.25,0.1,1,1,0.3170136603851738,0.6187430046689117,0,0.6187430046689117,0.3170136660337448
1.4000000000000001,0.8,1.5,-0.25,0.8,0,0.5,0.1,1,1,0.48473706165618824,0.5120417755126502,0.17258466166797576,0.5089166323745918,0.4494228363035721
1.4000000000000001,0.8,1.5,-0.25,0.8,0,0.75,0.1,1,1,0.6569087313890444,0.4328865460792953,0.34874812932310567,0.4191134514890508,0.5642347037637373
1.4000000000000001,0.8,1.5,-0.25,1,0,0.25,0.1,1,1,0.3579493543932523,0.6413285220669456,0,0.6413285220669456,0.3579493500292301
1.4000000000000001,0.8,1.5,-0.25,1,0,0.5,0.1,1,1,0.4934824199841449,0.5461519438029784,0.09669420256375794,0.5452239378987612,0.47595546022057533
