m,corr,a,wtrig,sigmal,gammanull,alpha,r,k,q,n,p,cl,sigma,sigmaw,l_i,u_i,gamma,u_noi,l_noi
1.2000000000000002,0.6000000000000001,0.26,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9180070091516456,0.9999999999999561,1.1423576533172146,0.9999999999999561,0.9218750000000014
1.2000000000000002,0.6000000000000001,0.26,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8954856626800158,0.9999999999999577,0.20448990360506988,0.9999999999999577,0.8937500000000007
1.2000000000000002,0.6000000000000001,0.26,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9104489137755641,0.9999999999999563,1.8289578521558307,0.9999999999999561,0.9218750000000014
1.2000000000000002,0.6000000000000001,0.26,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8955853996267762,0.9999999999999578,0.5425668763993566,0.9999999999999577,0.8937500000000007
1.2000000000000002,0.6000000000000001,0.26,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.910323000463386,0.9999999999999565,1.9979015226459802,0.9999999999999561,0.9218750000000014
1.2000000000000002,0.6000000000000001,0.26,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8930393575180972,0.9999999999999579,0.6295746998520456,0.9999999999999577,0.8937500000000007
1.2000000000000002,0.6000000000000001,0.36000000000000004,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.37328101379545664,0.9999999999999999,1.686577027647553,1,0.42500000000000016
1.2000000000000002,0.6000000000000001,0.36000000000000004,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3453715027600669,0.9999999999999999,0.23405127301019213,1,0.3968750000000001
1.2000000000000002,0.6000000000000001,0.36000000000000004,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3788879276790242,0.9999999999999999,2.0722067893730527,1,0.42500000000000016
1.2000000000000002,0.6000000000000001,0.36000000000000004,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3552898291865573,0.9999999999999999,0,1,0.3968750000000001
1.2000000000000002,0.6000000000000001,0.36000000000000004,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3788555962335864,0.9999999999999999,2.084768828050555,1,0.42500000000000016
1.2000000000000002,0.6000000000000001,0.36000000000000004,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.35531042812771485,0.9999999999999999,0,1,0.3968750000000001
1.2000000000000002,0.6000000000000001,0.46,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1993508376535028,0.9999999999999999,1.568517616670329,0.9999999999999999,0.19999999999999996
1.2000000000000002,0.6000000000000001,0.46,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18123411448789334,1,0.7373957243187843,0.9999999999999999,0.16249999999999998
1.2000000000000002,0.6000000000000001,0.46,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19442549358672673,0.9999999999999999,1.7722940196499077,0.9999999999999999,0.19999999999999996
1.2000000000000002,0.6000000000000001,0.46,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1812427062758799,1,0.7414586138744049,0.9999999999999999,0.16249999999999998
1.2000000000000002,0.6000000000000001,0.46,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19570506410303523,0.9999999999999999,1.3787617745504586,0.9999999999999999,0.19999999999999996
1.2000000000000002,0.6000000000000001,0.46,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18124801235928534,1,0.7455409117206455,0.9999999999999999,0.16249999999999998
1.2000000000000002,0.8,0.06,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9092270870131842,0.9992054065792249,0,0.999205406579225,0.9092275619506831
1.2000000000000002,0.8,0.06,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9052910890651616,0.9992066027117579,0,0.9992066027117579,0.9052910804748535
1.2000000000000002,0.8,0.06,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9092275261748043,0.999205406579225,0,0.999205406579225,0.9092275619506831
1.2000000000000002,0.8,0.06,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9052910074669445,0.9992066027117579,0,0.9992066027117579,0.9052910804748535
1.2000000000000002,0.8,0.06,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9092274682868866,0.999205406579225,0,0.999205406579225,0.9092275619506831
1.2000000000000002,0.8,0.06,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9052910751764995,0.9992066027117579,0,0.9992066027117579,0.9052910804748535
1.2000000000000002,0.8,0.16,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9138574135425989,0.999999994290358,0.355037316631254,0.9999999942881814,0.9141845703125007
1.2000000000000002,0.8,0.16,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9012572839665395,0.9999999943634832,0.0623562095893831,0.9999999943634214,0.9012207031249995
1.2000000000000002,0.8,0.16,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9131271651150737,0.999999994314679,1.2414335989200513,0.9999999942881814,0.9141845703125007
1.2000000000000002,0.8,0.16,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.901944114895837,0.9999999943791801,0.957587276388847,0.9999999943634214,0.9012207031249995
1.2000000000000002,0.8,0.16,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9130942474971446,0.9999999943220979,1.6860026635740935,0.9999999942881814,0.9141845703125007
1.2000000000000002,0.8,0.16,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9019828142017694,0.9999999943859934,1.388615153953169,0.9999999943634214,0.9012207031249995
1.2000000000000002,0.8,0.26,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9192524813036206,0.9999999999999569,1.8250315703931255,0.9999999999999563,0.9218750000000014
1.2000000000000002,0.8,0.26,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8925231189261004,0.9999999999999581,0.6895927342917489,0.9999999999999578,0.8937500000000008
1.2000000000000002,0.8,0.26,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9187522551627321,0.9999999999999575,2.3179948415788445,0.9999999999999563,0.9218750000000014
1.2000000000000002,0.8,0.26,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9035032647798735,0.9999999999999586,0.994414001165365,0.9999999999999578,0.8937500000000008
1.2000000000000002,0.8,0.26,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9181043432605547,0.9999999999999575,2.4772935240973815,0.9999999999999563,0.9218750000000014
1.2000000000000002,0.8,0.26,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8915288118985076,0.9999999999999585,0.8931083896681822,0.9999999999999578,0.8937500000000008
1.2000000000000002,0.8,0.36000000000000004,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3778130634509052,0.9999999999999999,1.912183011890879,1,0.42500000000000016
1.2000000000000002,0.8,0.36000000000000004,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.34312229936901717,0.9999999999999999,0.3397147393056974,1,0.3968750000000001
1.2000000000000002,0.8,0.36000000000000004,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.34844346146940636,0.9999999999999998,2.13126559884261,1,0.42500000000000016
1.2000000000000002,0.8,0.36000000000000004,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3553181211157059,0.9999999999999999,0,1,0.3968750000000001
1.2000000000000002,0.8,0.36000000000000004,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.34766180000919494,0.9999999999999998,2.1637573500745604,1,0.42500000000000016
1.2000000000000002,0.8,0.36000000000000004,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3458390946860421,0.9999999999999999,0.20871963818068617,1,0.3968750000000001
1.2000000000000002,0.8,0.46,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19457134324923034,0.9999999999999999,1.760029360724216,0.9999999999999999,0.19999999999999996
1.2000000000000002,0.8,0.46,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18123941940559268,1,0.7397129991919362,0.9999999999999999,0.16249999999999998
1.2000000000000002,0.8,0.46,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19680239308711328,0.9999999999999999,1.3885765014865836,0.9999999999999999,0.19999999999999996
1.2000000000000002,0.8,0.46,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1812457057461243,1,0.7434460393539751,0.9999999999999999,0.16249999999999998
1.2000000000000002,0.8,0.46,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19678893354573132,0.9999999999999999,1.4103827041958115,0.9999999999999999,0.19999999999999996
1.2000000000000002,0.8,0.46,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18124884820259435,1,0.7466055890850781,0.9999999999999999,0.16249999999999998
1.4000000000000001,0.2,0.06,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9095012969635142,0.9992037870468811,0,0.9992037870468811,0.9095015048980708
1.4000000000000001,0.2,0.06,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9050444809127313,0.999205144465218,0,0.999205144465218,0.905044603347778
1.4000000000000001,0.2,0.06,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9095013664234008,0.9992037870468811,0,0.9992037870468811,0.9095015048980708
1.4000000000000001,0.2,0.06,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.905044539642555,0.999205144465218,0,0.999205144465218,0.905044603347778
1.4000000000000001,0.2,0.06,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9095012802976804,0.9992037870468811,0,0.9992037870468811,0.9095015048980708
1.4000000000000001,0.2,0.06,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9050444052404389,0.999205144465218,0,0.999205144465218,0.905044603347778
1.4000000000000001,0.2,0.16,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9144640350019011,0.9999999942538041,0,0.9999999942538041,0.9145141601562506
1.4000000000000001,0.2,0.16,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9008905952673997,0.9999999943330812,0,0.9999999943330812,0.9008911132812496
1.4000000000000001,0.2,0.16,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.914477804341626,0.9999999942538041,0,0.9999999942538041,0.9145141601562506
1.4000000000000001,0.2,0.16,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9008892668346954,0.9999999943330812,0,0.9999999943330812,0.9008911132812496
1.4000000000000001,0.2,0.16,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.914448861243205,0.9999999942538041,0,0.9999999942538041,0.9145141601562506
1.4000000000000001,0.2,0.16,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9009362236563506,0.9999999943330811,0,0.9999999943330812,0.9008911132812496
1.4000000000000001,0.2,0.26,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9154785725657347,0.9999999999999558,6.505213034913026e-18,0.9999999999999558,0.9125000000000014
1.4000000000000001,0.2,0.26,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8856931784948274,0.9999999999999574,1.0408340855860841e-16,0.9999999999999574,0.8937500000000007
1.4000000000000001,0.2,0.26,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9190885613470222,0.9999999999999558,0,0.9999999999999558,0.9125000000000014
1.4000000000000001,0.2,0.26,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8941034080333841,0.9999999999999574,0.018553924676347158,0.9999999999999574,0.8937500000000007
1.4000000000000001,0.2,0.26,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9243302248006553,0.9999999999999557,0.18432623889180808,0.9999999999999558,0.9125000000000014
1.4000000000000001,0.2,0.26,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8848195272158156,0.9999999999999574,0.015635930523427412,0.9999999999999574,0.8937500000000007
1.4000000000000001,0.2,0.36000000000000004,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.42410086063285823,1,1.3010426069826052e-17,1,0.42500000000000016
1.4000000000000001,0.2,0.36000000000000004,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.34207251922306603,0.9999999999999999,0.05467044975758353,1,0.3968750000000001
1.4000000000000001,0.2,0.36000000000000004,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3727831082425667,0.9999999999999999,0.24449411882139047,1,0.42500000000000016
1.4000000000000001,0.2,0.36000000000000004,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3551834340586227,0.9999999999999999,0,1,0.3968750000000001
1.4000000000000001,0.2,0.36000000000000004,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.388699464489851,0.9999999999999999,2.296659878025547,1,0.42500000000000016
1.4000000000000001,0.2,0.36000000000000004,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.35527025635609844,0.9999999999999999,5.2041704279304207e-17,1,0.3968750000000001
1.4000000000000001,0.2,0.46,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.21151806079444363,1,0.9568609060115121,0.9999999999999999,0.19999999999999996
1.4000000000000001,0.2,0.46,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18118060123715077,1,0.7236673813111993,0.9999999999999999,0.16249999999999998
1.4000000000000001,0.2,0.46,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1989271812828523,0.9999999999999999,1.2791078808697558,0.9999999999999999,0.19999999999999996
1.4000000000000001,0.2,0.46,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18122000231324764,1,0.7326812106841477,0.9999999999999999,0.16249999999999998
1.4000000000000001,0.2,0.46,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19981661134044815,0.9999999999999999,1.5536744843022774,0.9999999999999999,0.19999999999999996
1.4000000000000001,0.2,0.46,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18124240528439287,1,0.7412839683075497,0.9999999999999999,0.16249999999999998
1.4000000000000001,0.4,0.06,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9094085744945669,0.99920433019523,0,0.99920433019523,0.9094086647033688
1.4000000000000001,0.4,0.06,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9051277360133203,0.9992056330186879,0,0.9992056330186879,0.9051277160644529
1.4000000000000001,0.4,0.06,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9094086477487103,0.99920433019523,3.6350710512584224e-27,0.99920433019523,0.9094086647033688
1.4000000000000001,0.4,0.06,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9051278622895276,0.9992056330186879,3.7223127564886245e-24,0.9992056330186879,0.9051277160644529
1.4000000000000001,0.4,0.06,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9094087462956545,0.99920433019523,7.980638549911611e-21,0.99920433019523,0.9094086647033688
1.4000000000000001,0.4,0.06,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.905127675402877,0.9992056330186879,0,0.9992056330186879,0.9051277160644529
1.4000000000000001,0.4,0.16,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9143825601007426,0.9999999942656451,0,0.9999999942656451,0.9144042968750008
1.4000000000000001,0.4,0.16,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9010355350830646,0.9999999943434816,0,0.9999999943434816,0.9010009765624993
1.4000000000000001,0.4,0.16,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.914405009129283,0.9999999942656451,0,0.9999999942656451,0.9144042968750008
1.4000000000000001,0.4,0.16,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9009789587742341,0.9999999943434816,0,0.9999999943434816,0.9010009765624993
1.4000000000000001,0.4,0.16,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9143543752784734,0.9999999942656451,0,0.9999999942656451,0.9144042968750008
1.4000000000000001,0.4,0.16,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9009678740777801,0.9999999943434816,0,0.9999999943434816,0.9010009765624993
1.4000000000000001,0.4,0.26,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9102052386132728,0.9999999999999559,0,0.9999999999999559,0.9218750000000014
1.4000000000000001,0.4,0.26,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8868293106169464,0.9999999999999575,0,0.9999999999999575,0.8937500000000007
1.4000000000000001,0.4,0.26,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9259048578226091,0.9999999999999559,0,0.9999999999999559,0.9218750000000014
1.4000000000000001,0.4,0.26,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8968419729292514,0.9999999999999575,0.02620802309081471,0.9999999999999575,0.8937500000000007
1.4000000000000001,0.4,0.26,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9145930860954283,0.9999999999999556,1.1209737781289042,0.9999999999999559,0.9218750000000014
1.4000000000000001,0.4,0.26,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8960207730070316,0.9999999999999575,0.058142794639170006,0.9999999999999575,0.8937500000000007
1.4000000000000001,0.4,0.36000000000000004,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.37059084861496033,0.9999999999999999,0.2674322785587956,1,0.42500000000000016
1.4000000000000001,0.4,0.36000000000000004,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.35503750268562434,0.9999999999999999,0,1,0.3968750000000001
1.4000000000000001,0.4,0.36000000000000004,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3714840359310614,0.9999999999999999,2.36820496864128,1,0.42500000000000016
1.4000000000000001,0.4,0.36000000000000004,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3552328386388301,0.9999999999999999,0,1,0.3968750000000001
1.4000000000000001,0.4,0.36000000000000004,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.4140038323042203,1,2.9953005057254347,1,0.42500000000000016
1.4000000000000001,0.4,0.36000000000000004,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3552690190326114,0.9999999999999999,0,1,0.3968750000000001
1.4000000000000001,0.4,0.46,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1989427379181101,0.9999999999999999,1.277471914543896,0.9999999999999999,0.19999999999999996
1.4000000000000001,0.4,0.46,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1811905448867918,1,0.7256248168638669,0.9999999999999999,0.16250000000000003
1.4000000000000001,0.4,0.46,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.199803941260141,0.9999999999999999,1.5546836560428046,0.9999999999999999,0.19999999999999996
1.4000000000000001,0.4,0.46,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18122653348894685,1,0.7346814017154698,0.9999999999999999,0.16250000000000003
1.4000000000000001,0.4,0.46,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19753121403419405,0.9999999999999999,1.3763226235115957,0.9999999999999999,0.19999999999999996
1.4000000000000001,0.4,0.46,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18124377707823264,1,0.7421102763482267,0.9999999999999999,0.16250000000000003
1.4000000000000001,0.6000000000000001,0.06,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.909318169811347,0.9992048625950283,0,0.9992048625950283,0.9093185424804686
1.4000000000000001,0.6000000000000001,0.06,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9052090494138375,0.9992061122935217,0,0.9992061122935217,0.9052089691162105
1.4000000000000001,0.6000000000000001,0.06,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9093182894263734,0.9992048625950283,0,0.9992048625950283,0.9093185424804686
1.4000000000000001,0.6000000000000001,0.06,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9052088822443879,0.9992061122935217,0,0.9992061122935217,0.9052089691162105
1.4000000000000001,0.6000000000000001,0.06,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9093184257273721,0.9992048625950284,0,0.9992048625950283,0.9093185424804686
1.4000000000000001,0.6000000000000001,0.06,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9052090106972291,0.9992061122935217,0,0.9992061122935217,0.9052089691162105
1.4000000000000001,0.6000000000000001,0.16,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9142647286749013,0.9999999942769974,0,0.9999999942769974,0.9142578125000007
1.4000000000000001,0.6000000000000001,0.16,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9011327554933717,0.9999999943534936,0,0.9999999943534936,0.9010742187499995
1.4000000000000001,0.6000000000000001,0.16,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9142671107067357,0.9999999942769974,0,0.9999999942769974,0.9142578125000007
1.4000000000000001,0.6000000000000001,0.16,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9010629836471151,0.9999999943534936,0,0.9999999943534936,0.9010742187499995
1.4000000000000001,0.6000000000000001,0.16,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.91420292200156394,0.9999999942769973,3.049318610115482e-20,0.9999999942769974,0.9142578125000007
1.4000000000000001,0.6000000000000001,0.16,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9010395917596005,0.9999999943534936,0,0.9999999943534936,0.9010742187499995
1.4000000000000001,0.6000000000000001,0.26,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9196587298137666,0.999999999999956,0.09690797734349359,0.9999999999999561,0.9218750000000014
1.4000000000000001,0.6000000000000001,0.26,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.895687011132953,0.9999999999999577,0,0.9999999999999577,0.8937500000000007
1.4000000000000001,0.6000000000000001,0.26,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9190943165870881,0.999999999999956,0.3335339512221228,0.9999999999999561,0.9218750000000014
1.4000000000000001,0.6000000000000001,0.26,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8953442357554326,0.9999999999999576,0.29196156392830275,0.9999999999999577,0.8937500000000007
1.4000000000000001,0.6000000000000001,0.26,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9035837269686628,0.9999999999999559,1.6380431906460398,0.9999999999999561,0.9218750000000014
1.4000000000000001,0.6000000000000001,0.26,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8929530586977407,0.9999999999999577,0.5612476357524682,0.9999999999999577,0.8937500000000007
1.4000000000000001,0.6000000000000001,0.36000000000000004,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.41372315404154797,1,2.999312723778014,1,0.42500000000000016
1.4000000000000001,0.6000000000000001,0.36000000000000004,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.35514139002404,0.9999999999999999,0,1,0.3968750000000001
1.4000000000000001,0.6000000000000001,0.36000000000000004,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3747452224433933,0.9999999999999999,2.5914209422920202,1,0.42500000000000016
1.4000000000000001,0.6000000000000001,0.36000000000000004,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.35527531206324026,0.9999999999999999,1.0408340855860841e-16,1,0.3968750000000001
1.4000000000000001,0.6000000000000001,0.36000000000000004,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3733410054564635,0.9999999999999999,1.6933947937491447,1,0.42500000000000016
1.4000000000000001,0.6000000000000001,0.36000000000000004,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.35527303291390555,0.9999999999999999,0,1,0.3968750000000001
1.4000000000000001,0.6000000000000001,0.46,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19973853705306582,0.9999999999999999,1.5574049146337712,0.9999999999999999,0.19999999999999996
1.4000000000000001,0.6000000000000001,0.46,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18120610496279646,1,0.7290532828039517,0.9999999999999999,0.16249999999999998
1.4000000000000001,0.6000000000000001,0.46,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19932419351023528,0.9999999999999999,1.5722009523505673,0.9999999999999999,0.19999999999999996
1.4000000000000001,0.6000000000000001,0.46,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18123139335780167,1,0.7363590918884416,0.9999999999999999,0.16249999999999998
1.4000000000000001,0.6000000000000001,0.46,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19559319669054673,0.9999999999999999,1.3673258010157625,0.9999999999999999,0.19999999999999996
1.4000000000000001,0.6000000000000001,0.46,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18124488032954492,1,0.7428437547517314,0.9999999999999999,0.16249999999999998
1.4000000000000001,0.8,0.06,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9092275729970151,0.999205406579225,0,0.999205406579225,0.9092275619506831
1.4000000000000001,0.8,0.06,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9052910390248544,0.9992066027117579,0,0.9992066027117579,0.9052910804748535
1.4000000000000001,0.8,0.06,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9092273620778069,0.999205406579225,0,0.999205406579225,0.9092275619506831
1.4000000000000001,0.8,0.06,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.90529110185757,0.9992066027117579,0,0.9992066027117579,0.9052910804748535
1.4000000000000001,0.8,0.06,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9092272954688451,0.999205406579225,0,0.999205406579225,0.9092275619506831
1.4000000000000001,0.8,0.06,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9052910179790351,0.9992066027117579,0,0.9992066027117579,0.9052910804748535
1.4000000000000001,0.8,0.16,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9142164666579985,0.9999999942881814,0,0.9999999942881814,0.9141845703125007
1.4000000000000001,0.8,0.16,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9011998187605026,0.9999999943634214,0,0.9999999943634214,0.9012207031249995
1.4000000000000001,0.8,0.16,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9141770230852041,0.9999999942881815,0,0.9999999942881814,0.9141845703125007
1.4000000000000001,0.8,0.16,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.90117289858755,0.9999999943634214,0,0.9999999943634214,0.9012207031249995
1.4000000000000001,0.8,0.16,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.91383313362761,0.999999994291091,0.4804385534368392,0.9999999942881814,0.9141845703125007
1.4000000000000001,0.8,0.16,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9013090245285108,0.9999999943638287,0.18496124732243396,0.9999999943634214,0.9012207031249995
1.4000000000000001,0.8,0.26,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9221616355553199,0.9999999999999561,0.25764223933512787,0.9999999999999563,0.9218750000000014
1.4000000000000001,0.8,0.26,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8904612921021945,0.9999999999999578,0,0.9999999999999578,0.8937500000000008
1.4000000000000001,0.8,0.26,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9116502990401394,0.9999999999999563,1.808334215049628,0.9999999999999563,0.9218750000000014
