m,corr,a,wtrig,sigmal,gammanull,alpha,r,k,q,n,p,cl,sigma,sigmaw,l_i,u_i,gamma,u_noi,l_noi
1,0.4,0.01,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013634090655367928,0.24627821927248664,0.9418570743584778,0.24622243817997277,0.013640321971718055
1,0.4,0.01,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113940477383469,0.24895772427209495,0.4183784447676046,0.2489790045098135,0.013113901852082503
1,0.4,0.01,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013636083436157234,0.2462935570528988,0.993682064987653,0.24622243817997277,0.013640321971718055
1,0.4,0.01,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113931131657621,0.2489795342983088,0.49938091346004226,0.2489790045098135,0.013113901852082503
1,0.4,0.025,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01458159407927425,0.49221110724811834,0.8224519434108393,0.49202652572509536,0.014591751800644492
1,0.4,0.025,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114467836345678,0.51114314311991,0.20524659187277375,0.5111984041864733,0.013113697525113828
1,0.4,0.025,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014574613056812116,0.4924288683099448,1.1489633203607525,0.49202652572509536,0.014591751800644492
1,0.4,0.025,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113799678724202,0.5111604791271894,0.4332126285862844,0.5111984041864733,0.013113697525113828
1,0.4,0.025,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014581544032303467,0.4923256050853624,1.039565886960144,0.49202652572509536,0.014591751800644492
1,0.4,0.025,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113768475983206,0.5111976646202115,0.4774291530741901,0.5111984041864733,0.013113697525113828
1,0.4,0.04,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015369868285958009,0.6473844466034929,1.3803509238467944,0.6466931206315222,0.015400862222369357
1,0.4,0.04,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311295706135377,0.6818113768584031,0.18009115315629384,0.6818616283135361,0.013113493844866759
1,0.4,0.04,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01537183377776726,0.6475544520379645,1.33604002567366,0.6466931206315222,0.015400862222369357
1,0.4,0.04,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113633136353732,0.6818270448522837,0.3729933660960005,0.6818616283135361,0.013113493844866759
1,0.4,0.04,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015383793400575605,0.6472584427318794,1.1306690288137349,0.6466931206315222,0.015400862222369357
1,0.4,0.04,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113607483261971,0.68185911278996,0.4789288237976672,0.6818616283135361,0.013113493844866759
1,0.4,0.055,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.0160743301774256,0.7481370099944266,1.3386614274262445,0.7471394393881785,0.01611167387457501
1,0.4,0.055,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113444809504752,0.7928796955368035,0.22665587144776203,0.7929370517998763,0.013113289344545746
1,0.4,0.055,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016075290108089932,0.7482802875099602,1.2841399722865,0.7471394393881785,0.01611167387457501
1,0.4,0.055,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113475469966784,0.7929069975068261,0.3539342924753388,0.7929370517998763,0.013113289344545746
1,0.4,0.055,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01608135791516361,0.7481028589029036,1.4780065440047039,0.7471394393881785,0.01611167387457501
1,0.4,0.055,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113444359897426,0.7929333638543921,0.4751062277728972,0.7929370517998763,0.013113289344545746
1,0.4,0.06999999999999999,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016703281272366664,0.815479754312293,1.4083402172241801,0.8142023083191547,0.01674962443655317
1,0.4,0.06999999999999999,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113279022774727,0.8651792288129023,0.242400734521255,0.8652304954537544,0.013113085925579068
1,0.4,0.06999999999999999,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01670047057454771,0.8156761639808394,1.4065810064350566,0.8142023083191547,0.01674962443655317
1,0.4,0.06999999999999999,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113331516650315,0.8652028602469672,0.37324224090815167,0.8652304954537544,0.013113085925579068
1,0.4,0.06999999999999999,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016705729442543858,0.8154176123440374,1.5762976564654363,0.8142023083191547,0.01674962443655317
1,0.4,0.06999999999999999,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113277850201728,0.8652263882979319,0.4684886682512783,0.8652304954537544,0.013113085925579068
1,0.6000000000000001,0.01,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.0136036390777419,0.2467490077385991,0.9654164832925494,0.24662945427006963,0.013615836197236603
1,0.6000000000000001,0.01,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114280659437823,0.2489515187348066,0.3604212314574692,0.24898413852216664,0.013114214967898783
1,0.6000000000000001,0.01,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013605570356579498,0.2467523126352407,0.9752723959115797,0.24662945427006963,0.013615836197236603
1,0.6000000000000001,0.01,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114274805892707,0.24896407320996866,0.40242186881967784,0.24898413852216664,0.013114214967898783
1,0.6000000000000001,0.01,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013608272024268968,0.2467104854343425,1.0096411748236866,0.24662945427006963,0.013615836197236603
1,0.6000000000000001,0.01,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114256619942645,0.24896645092515263,0.4130829659118295,0.24898413852216664,0.013114214967898783
1,0.6000000000000001,0.025,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014529631435106376,0.4936838606816684,1.368373285434868,0.49274181180710325,0.014566684039807579
1,0.6000000000000001,0.025,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114190205388442,0.5111500603921451,0.3806594518611932,0.5112067672292997,0.013114011567123482
1,0.6000000000000001,0.025,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01452778024099168,0.49361084118030246,1.4059418960895782,0.49274181180710325,0.014566684039807579
1,0.6000000000000001,0.025,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114168057283743,0.5111711428854077,0.42544769299615953,0.5112067672292997,0.013114011567123482
1,0.6000000000000001,0.025,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014531479762277005,0.4934529876842232,1.662254053524426,0.49274181180710325,0.014566684039807579
1,0.6000000000000001,0.025,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311411482036706,0.511177342944438,0.41683452027953927,0.5112067672292997,0.013114011567123482
1,0.6000000000000001,0.04,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015303110252115934,0.649821187237644,1.8824053086500476,0.6475218849767053,0.01537522351724986
1,0.6000000000000001,0.04,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114081005366174,0.6818122452672368,0.3723041264595611,0.6818703470596802,0.01311380788674035
1,0.6000000000000001,0.04,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015316696675131901,0.6493727854225485,1.6738676435570987,0.6475218849767053,0.01537522351724986
1,0.6000000000000001,0.04,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114052103836616,0.6818334701153546,0.41433138733854913,0.6818703470596802,0.01311380788674035
1,0.6000000000000001,0.04,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015337395319527452,0.6486524360464405,1.3761730366773026,0.6475218849767053,0.01537522351724986
1,0.6000000000000001,0.04,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113969660153641,0.6818407324062231,0.40071509176355935,0.6818703470596802,0.01311380788674035
1,0.6000000000000001,0.055,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016001358302941696,0.7509278744317298,1.7984494551520291,0.7479810341823697,0.016086305206436023
1,0.6000000000000001,0.055,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113854824803928,0.7929128658376374,0.24463520423614346,0.7929448631984817,0.013113605324216423
1,0.6000000000000001,0.055,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015996838878735913,0.7508781898678933,1.9801440425169354,0.7479810341823697,0.016086305206436023
1,0.6000000000000001,0.055,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113930662928503,0.7929124797421431,0.4011267519365224,0.7929448631984817,0.013113605324216423
1,0.6000000000000001,0.055,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016019037356362262,0.7499969503107493,1.8105545472706643,0.7479810341823697,0.016086305206436023
1,0.6000000000000001,0.055,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311364513389027,0.7929234681957055,0.33386575703111215,0.7929448631984817,0.013113605324216423
1,0.6000000000000001,0.06999999999999999,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016614088988355178,0.8188338391402255,2.0442283975176476,0.8150018293420416,0.01672600141463624
1,0.6000000000000001,0.06999999999999999,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113892199240185,0.8651914136466478,0.38428754698787515,0.8652369734183621,0.013113402202725409
1,0.6000000000000001,0.06999999999999999,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01661590759830382,0.818460531280435,2.011246029023109,0.8150018293420416,0.01672600141463624
1,0.6000000000000001,0.06999999999999999,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113737606415305,0.8652143767791243,0.34928520609215025,0.8652369734183621,0.013113402202725409
1,0.6000000000000001,0.06999999999999999,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016640470682356887,0.8174449877663509,1.8106398358752238,0.8150018293420416,0.01672600141463624
1,0.6000000000000001,0.06999999999999999,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113711731736819,0.8652116890003864,0.43958541611937746,0.8652369734183621,0.013113402202725409
1,0.8,0.01,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013571286998547335,0.24726758029881432,1.147795219903004,0.24704687438809825,0.013590939185879718
1,0.8,0.01,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114619884316857,0.24895640621557052,0.34130422578040714,0.24898944488834535,0.013114538911031561
1,0.8,0.01,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013574698573844347,0.24728721222965544,1.1043622608952288,0.24704687438809825,0.013590939185879718
1,0.8,0.01,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114626601244411,0.24897789792740566,0.432647466798299,0.24898944488834535,0.013114538911031561
1,0.8,0.01,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013580279234022073,0.24717718053141327,1.0225501164704769,0.24704687438809825,0.013590939185879718
1,0.8,0.01,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114603319445417,0.24896973955891294,0.46380640220803815,0.24898944488834535,0.013114538911031561
1,0.8,0.025,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014491459352720773,0.4948327729472094,1.393382595372714,0.493459326247943,0.014542451192494322
1,0.8,0.025,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114564056855963,0.5111563710856007,0.37646833332806356,0.5112154100768923,0.013114335946738716
1,0.8,0.025,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014496210456963211,0.49477105908895114,1.3766431334629927,0.493459326247943,0.014542451192494322
1,0.8,0.025,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114577746504668,0.5111938267692114,0.4777061900309649,0.5112154100768923,0.013114335946738716
1,0.8,0.025,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014505787689392237,0.4943953781289094,1.4534253344017465,0.493459326247943,0.014542451192494322
1,0.8,0.025,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114493311262049,0.5111837271461643,0.4587491053969321,0.5112154100768923,0.013114335946738716
1,0.8,0.04,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01524637963664799,0.6518684378086989,2.059154683765718,0.6483295865606814,0.015351995702067482
1,0.8,0.04,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114355232386783,0.6818443455788424,0.22931254654078628,0.681879356492986,0.013114133627205244
1,0.8,0.04,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01525855829240848,0.6514240719503732,1.8679634733851946,0.6483295865606814,0.015351995702067482
1,0.8,0.04,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311517866716526,0.6818606183061247,0.41660513483617884,0.681879356492986,0.013114133627205244
1,0.8,0.04,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015287997049426799,0.6502434952652117,1.5892614528552365,0.6483295865606814,0.015351995702067482
1,0.8,0.04,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114373695471427,0.6818480059513361,0.4398766305722427,0.681879356492986,0.013114133627205244
1,0.8,0.055,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01594406843929104,0.7532020740537508,1.9457319869160608,0.7487743658138284,0.01606504199450795
1,0.8,0.055,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114245157001676,0.7929224302021334,0.2303238040493078,0.7929529340960988,0.013113930839535135
1,0.8,0.055,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015928876841052233,0.7533814361296717,2.1065987928839536,0.7487743658138284,0.01606504199450795
1,0.8,0.055,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114416210639142,0.792934827563293,0.4360173616032191,0.7929529340960988,0.013113930839535135
1,0.8,0.055,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01595604328239892,0.7520440235137664,1.984773217476452,0.7487743658138284,0.01606504199450795
1,0.8,0.055,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114221417106968,0.7929294239077429,0.38369920845656535,0.7929529340960988,0.013113930839535135
1,0.8,0.06999999999999999,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01647113005051928,0.823226504225402,3.0035604287986195,0.815728504778116,0.016708025051060314
1,0.8,0.06999999999999999,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114384721237571,0.8651982688437446,0.38233711519822994,0.8652436657877214,0.013113728574388325
1,0.8,0.06999999999999999,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.0165470205843507,0.8210318136187329,2.071792182203096,0.815728504778116,0.016708025051060314
1,0.8,0.06999999999999999,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114295705275534,0.8652311003195832,0.39497149086070193,0.8652436657877214,0.013113728574388325
1,0.8,0.06999999999999999,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016543285381151233,0.820368848646229,2.370779940364567,0.815728504778116,0.016708025051060314
1,0.8,0.06999999999999999,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114065726839649,0.8652260319066654,0.3597040219622616,0.8652436657877214,0.013113728574388325
1.2000000000000002,0.2,0.01,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013665324394144135,0.24580823111238811,0,0.2458082311123881,0.013665324536321875
1.2000000000000002,0.2,0.01,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113583765259165,0.24897379666692823,0,0.2489737966669282,0.013113583846243643
1.2000000000000002,0.2,0.01,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013665324758850614,0.24580823111238811,0,0.2458082311123881,0.013665324536321875
1.2000000000000002,0.2,0.01,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113583674219869,0.24897379666692823,0,0.2489737966669282,0.013113583846243643
1.2000000000000002,0.2,0.01,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013665054958295456,0.24577057907372937,0.21956821814848385,0.2458082311123881,0.013665324536321875
1.2000000000000002,0.2,0.01,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113586568412017,0.24892230673910537,0.2684964550280197,0.2489737966669282,0.013113583846243643
1.2000000000000002,0.2,0.025,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01461811813317262,0.491289118774441,0,0.491289118774441,0.014618118055421368
1.2000000000000002,0.2,0.025,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113378922016125,0.511189920578161,0,0.5111899205781609,0.013113378873057418
1.2000000000000002,0.2,0.025,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014618118204548813,0.49128911877444104,0,0.491289118774441,0.014618118055421368
1.2000000000000002,0.2,0.025,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311337935057237,0.5111899205781609,0,0.5111899205781609,0.013113378873057418
1.2000000000000002,0.2,0.025,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014617134535335686,0.4912042286437671,0.34897982776569636,0.491289118774441,0.014618118055421368
1.2000000000000002,0.2,0.025,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113389846586361,0.5111090743707563,0.25705258109420753,0.5111899205781609,0.013113378873057418
1.2000000000000002,0.2,0.04,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015428937190226732,0.6458230244263505,0,0.6458230244263505,0.01542893713387673
1.2000000000000002,0.2,0.04,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113174345286407,0.6818527835416224,0,0.6818527835416224,0.013113174214805625
1.2000000000000002,0.2,0.04,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015428936679042734,0.6458230244263503,0,0.6458230244263505,0.01542893713387673
1.2000000000000002,0.2,0.04,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311317428554615,0.6818527835416224,0,0.6818527835416224,0.013113174214805625
1.2000000000000002,0.2,0.04,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015428532535821781,0.6458026339662312,0.09881874491664508,0.6458230244263505,0.01542893713387673
1.2000000000000002,0.2,0.04,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113145697156799,0.6817910876784053,0.18822285162701494,0.6818527835416224,0.013113174214805625
1.2000000000000002,0.2,0.055,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01614091069905966,0.746235832399314,0,0.7462358323993139,0.01614091107046192
1.2000000000000002,0.2,0.055,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013112969779344882,0.792929127175103,0,0.792929127175103,0.013112969975918532
1.2000000000000002,0.2,0.055,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016140910592467424,0.746235832399314,0,0.7462358323993139,0.01614091107046192
1.2000000000000002,0.2,0.055,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013112970036417792,0.7929291271751029,0,0.792929127175103,0.013112969975918532
1.2000000000000002,0.2,0.055,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016139014633230402,0.7461958123963824,0.2688981357401576,0.7462358323993139,0.01614091107046192
1.2000000000000002,0.2,0.055,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013112989664985367,0.7928512364405572,0.2613074246564052,0.792929127175103,0.013112969975918532
1.2000000000000002,0.2,0.06999999999999999,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016778736843854315,0.813320877286102,0,0.813320877286102,0.016778736742007822
1.2000000000000002,0.2,0.06999999999999999,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013112765059484822,0.8652239233144423,0,0.8652239233144423,0.013112765178084376
1.2000000000000002,0.2,0.06999999999999999,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01677711065858305,0.8132684281166969,0.11873120633458492,0.813320877286102,0.016778736742007822
1.2000000000000002,0.2,0.06999999999999999,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013112765062316904,0.8652239233144423,0,0.8652239233144423,0.013112765178084376
1.2000000000000002,0.2,0.06999999999999999,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01677374249795626,0.8132791151067368,0.48357018720493145,0.813320877286102,0.016778736742007822
1.2000000000000002,0.2,0.06999999999999999,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013112754932063675,0.86516038537068,0.2555027619829024,0.8652239233144423,0.013112765178084376
1.2000000000000002,0.4,0.01,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.0136403220098206,0.24622243817997277,0,0.24622243817997277,0.013640321971718055
1.2000000000000002,0.4,0.01,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113901457507293,0.24897900450981347,0,0.2489790045098135,0.013113901852082503
1.2000000000000002,0.4,0.01,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.0136402726630296,0.24621973017893323,0.006798934619888638,0.24622243817997277,0.013640321971718055
1.2000000000000002,0.4,0.01,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.0131139075386776,0.24895726961210363,0.042506427150673654,0.2489790045098135,0.013113901852082503
1.2000000000000002,0.4,0.01,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013638494656564337,0.2461750363867934,0.28920944606270244,0.24622243817997277,0.013640321971718055
1.2000000000000002,0.4,0.01,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113901871642523,0.24897900450981347,0,0.2489790045098135,0.013113901852082503
1.2000000000000002,0.4,0.025,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014591752089007159,0.49202652572509536,0,0.49202652572509536,0.014591751800644492
1.2000000000000002,0.4,0.025,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113697357975008,0.5111984041864733,0,0.5111984041864733,0.013113697525113828
1.2000000000000002,0.4,0.025,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014588540306293031,0.4919394625137626,0.217416972907713,0.49202652572509536,0.014591751800644492
1.2000000000000002,0.4,0.025,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113697939196752,0.5111984041864732,0,0.5111984041864733,0.013113697525113828
1.2000000000000002,0.4,0.025,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.014587690216868641,0.49198518154203597,0.4117245219874664,0.49202652572509536,0.014591751800644492
1.2000000000000002,0.4,0.025,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113722548929051,0.5111309887616324,0.17593458486620375,0.5111984041864733,0.013113697525113828
1.2000000000000002,0.4,0.04,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015400862040832014,0.6466931206315222,0,0.6466931206315222,0.015400862222369357
1.2000000000000002,0.4,0.04,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311349340589385,0.6818616283135361,0,0.6818616283135361,0.013113493844866759
1.2000000000000002,0.4,0.04,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01539289579519067,0.646633377240604,0.3643086431823061,0.6466931206315222,0.015400862222369357
1.2000000000000002,0.4,0.04,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113515339262766,0.68182082057555,0.047419169326612276,0.6818616283135361,0.013113493844866759
1.2000000000000002,0.4,0.04,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.015391992735700497,0.6467375018428378,0.5835075616268934,0.6466931206315222,0.015400862222369357
1.2000000000000002,0.4,0.04,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113540272696062,0.6817805239640143,0.20289431298416427,0.6818616283135361,0.013113493844866759
1.2000000000000002,0.4,0.055,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016110714216671398,0.7471213802184054,0.03462158238101378,0.7471394393881785,0.01611167387457501
1.2000000000000002,0.4,0.055,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.0131132897561432,0.7929370517998763,0,0.7929370517998763,0.013113289344545746
1.2000000000000002,0.4,0.055,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016092429603734526,0.7471977712423364,0.6760824867334846,0.7471394393881785,0.01611167387457501
1.2000000000000002,0.4,0.055,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311328969523532,0.7929370517998763,0,0.7929370517998763,0.013113289344545746
1.2000000000000002,0.4,0.055,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01609534242044949,0.7473401258137415,0.7883509457875612,0.7471394393881785,0.01611167387457501
1.2000000000000002,0.4,0.055,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113337038595647,0.7928836281001757,0.15022392296113365,0.7929370517998763,0.013113289344545746
1.2000000000000002,0.4,0.06999999999999999,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016746552607045908,0.8141558886403669,0.182277987334971,0.8142023083191547,0.01674962443655317
1.2000000000000002,0.4,0.06999999999999999,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113085434668338,0.8652304954537544,0,0.8652304954537544,0.013113085925579068
1.2000000000000002,0.4,0.06999999999999999,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016725275564900024,0.8144285547524072,0.6943524688283412,0.8142023083191547,0.01674962443655317
1.2000000000000002,0.4,0.06999999999999999,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113094389820954,0.8652174310752369,0.02068167521871554,0.8652304954537544,0.013113085925579068
1.2000000000000002,0.4,0.06999999999999999,-1,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.016730868106518876,0.8145005361076084,0.6958926054917357,0.8142023083191547,0.01674962443655317
1.2000000000000002,0.4,0.06999999999999999,-1,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013113163501635614,0.8651738068745675,0.19150415552767794,0.8652304954537544,0.013113085925579068
1.2000000000000002,0.6000000000000001,0.01,0,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013615835711965757,0.24662945427006952,0,0.24662945427006963,0.013615836197236603
1.2000000000000002,0.6000000000000001,0.01,0,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.01311421492322613,0.24898413852216666,0,0.24898413852216664,0.013114214967898783
1.2000000000000002,0.6000000000000001,0.01,-0.5,-0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013621279908511918,0.24662318447420042,0.018909480568619103,0.24662945427006963,0.013615836197236603
1.2000000000000002,0.6000000000000001,0.01,-0.5,0.5,0,0.5,3,1000,0.5,25,1,100,3,1,0.013114214896613503,0.2489841385221667,0,0.24898413852216664,0.013114214967898783
